1.718518518518518390e-01,1.718518518518518390e-01,1.659259259259259212e-01
2.074074074074074014e-01,2.014814814814814836e-01,1.955555555555555658e-01
1.777777777777777846e-01,1.896296296296296202e-01,1.659259259259259212e-01
2.133333333333333470e-01,1.955555555555555658e-01,1.896296296296296202e-01
3.140740740740740611e-01,3.140740740740740611e-01,2.844444444444444442e-01
3.140740740740740611e-01,3.022222222222222254e-01,3.140740740740740611e-01
3.911111111111111316e-01,3.851851851851851860e-01,3.614814814814814592e-01
4.740740740740740922e-01,4.385185185185185297e-01,4.859259259259259278e-01
2.074074074074074014e-01,1.955555555555555658e-01,1.896296296296296202e-01
2.725925925925926085e-01,2.311111111111111005e-01,2.133333333333333470e-01
3.614814814814814592e-01,3.318518518518518423e-01,3.377777777777777879e-01
3.496296296296296235e-01,3.377777777777777879e-01,3.496296296296296235e-01
4.088888888888889128e-01,3.851851851851851860e-01,3.911111111111111316e-01
4.799999999999999822e-01,4.977777777777777635e-01,4.859259259259259278e-01
3.496296296296296235e-01,3.318518518518518423e-01,3.200000000000000067e-01
2.962962962962962798e-01,2.844444444444444442e-01,2.962962962962962798e-01
4.088888888888889128e-01,3.555555555555555691e-01,3.674074074074074048e-01
3.318518518518518423e-01,3.259259259259259522e-01,3.377777777777777879e-01
2.548148148148148273e-01,2.370370370370370461e-01,2.488888888888888817e-01
4.385185185185185297e-01,4.207407407407407485e-01,4.148148148148148029e-01
4.799999999999999822e-01,5.037037037037036535e-01,4.918518518518518734e-01
3.614814814814814592e-01,3.496296296296296235e-01,3.496296296296296235e-01
5.037037037037036535e-01,4.799999999999999822e-01,4.740740740740740922e-01
4.918518518518518734e-01,4.681481481481481466e-01,5.037037037037036535e-01
3.911111111111111316e-01,3.733333333333333504e-01,4.207407407407407485e-01
5.155555555555555447e-01,5.333333333333333259e-01,5.155555555555555447e-01
1.718518518518518390e-01,1.896296296296296202e-01,2.014814814814814836e-01
2.370370370370370461e-01,2.311111111111111005e-01,2.192592592592592649e-01
2.844444444444444442e-01,2.844444444444444442e-01,2.666666666666666630e-01
2.488888888888888817e-01,2.607407407407407174e-01,2.429629629629629639e-01
2.251851851851851827e-01,2.311111111111111005e-01,2.311111111111111005e-01
1.777777777777777846e-01,1.718518518518518390e-01,1.718518518518518390e-01
1.718518518518518390e-01,1.955555555555555658e-01,1.896296296296296202e-01
2.844444444444444442e-01,2.666666666666666630e-01,2.548148148148148273e-01
2.725925925925926085e-01,2.666666666666666630e-01,2.666666666666666630e-01
2.429629629629629639e-01,2.548148148148148273e-01,2.370370370370370461e-01
2.133333333333333470e-01,2.133333333333333470e-01,2.074074074074074014e-01
1.837037037037037024e-01,1.777777777777777846e-01,1.659259259259259212e-01
2.370370370370370461e-01,2.311111111111111005e-01,2.725925925925926085e-01
2.903703703703703898e-01,2.903703703703703898e-01,2.844444444444444442e-01
4.029629629629629672e-01,4.029629629629629672e-01,3.614814814814814592e-01
3.614814814814814592e-01,3.555555555555555691e-01,4.029629629629629672e-01
4.681481481481481466e-01,4.681481481481481466e-01,4.740740740740740922e-01
5.214814814814814348e-01,5.037037037037036535e-01,5.214814814814814348e-01
2.962962962962962798e-01,2.785185185185184986e-01,2.844444444444444442e-01
2.429629629629629639e-01,2.548148148148148273e-01,2.666666666666666630e-01
2.785185185185184986e-01,2.785185185185184986e-01,2.903703703703703898e-01
2.548148148148148273e-01,2.607407407407407174e-01,2.548148148148148273e-01
2.074074074074074014e-01,2.014814814814814836e-01,2.133333333333333470e-01
3.437037037037036780e-01,3.200000000000000067e-01,3.200000000000000067e-01
3.674074074074074048e-01,3.318518518518518423e-01,3.022222222222222254e-01
2.844444444444444442e-01,2.844444444444444442e-01,2.903703703703703898e-01
3.792592592592592404e-01,3.733333333333333504e-01,3.614814814814814592e-01
3.200000000000000067e-01,3.259259259259259522e-01,3.377777777777777879e-01
2.548148148148148273e-01,2.548148148148148273e-01,2.548148148148148273e-01
4.740740740740740922e-01,4.325925925925925841e-01,4.503703703703703654e-01
1.540740740740740855e-01,1.659259259259259212e-01,1.600000000000000033e-01
2.014814814814814836e-01,1.955555555555555658e-01,1.837037037037037024e-01
2.962962962962962798e-01,2.844444444444444442e-01,2.844444444444444442e-01
2.607407407407407174e-01,2.666666666666666630e-01,2.548148148148148273e-01
2.429629629629629639e-01,2.311111111111111005e-01,2.192592592592592649e-01
2.607407407407407174e-01,2.488888888888888817e-01,2.370370370370370461e-01
3.437037037037036780e-01,3.140740740740740611e-01,3.674074074074074048e-01
3.437037037037036780e-01,3.437037037037036780e-01,3.377777777777777879e-01
4.325925925925925841e-01,3.970370370370370217e-01,4.088888888888889128e-01
4.325925925925925841e-01,4.088888888888889128e-01,3.970370370370370217e-01
5.096296296296296546e-01,4.859259259259259278e-01,4.859259259259259278e-01
5.688888888888888884e-01,5.807407407407407796e-01,5.451851851851852171e-01
4.503703703703703654e-01,4.444444444444444198e-01,4.444444444444444198e-01
3.733333333333333504e-01,3.792592592592592404e-01,3.792592592592592404e-01
4.385185185185185297e-01,4.385185185185185297e-01,4.444444444444444198e-01
3.140740740740740611e-01,3.437037037037036780e-01,3.674074074074074048e-01
3.614814814814814592e-01,3.970370370370370217e-01,3.733333333333333504e-01
3.674074074074074048e-01,4.266666666666666941e-01,4.266666666666666941e-01
4.444444444444444198e-01,4.207407407407407485e-01,4.029629629629629672e-01
3.200000000000000067e-01,3.437037037037036780e-01,3.259259259259259522e-01
4.207407407407407485e-01,3.792592592592592404e-01,4.029629629629629672e-01
2.962962962962962798e-01,3.259259259259259522e-01,3.733333333333333504e-01
3.318518518518518423e-01,3.614814814814814592e-01,3.792592592592592404e-01
3.911111111111111316e-01,4.029629629629629672e-01,4.325925925925925841e-01
4.325925925925925841e-01,4.444444444444444198e-01,4.385185185185185297e-01
3.318518518518518423e-01,3.496296296296296235e-01,3.259259259259259522e-01
4.385185185185185297e-01,3.851851851851851860e-01,3.792592592592592404e-01
3.259259259259259522e-01,3.437037037037036780e-01,3.377777777777777879e-01
3.496296296296296235e-01,3.851851851851851860e-01,3.911111111111111316e-01
3.911111111111111316e-01,4.088888888888889128e-01,4.029629629629629672e-01
5.096296296296296546e-01,4.266666666666666941e-01,3.733333333333333504e-01
6.577777777777777946e-01,6.400000000000000133e-01,6.340740740740741233e-01
5.155555555555555447e-01,4.740740740740740922e-01,5.333333333333333259e-01
3.140740740740740611e-01,3.259259259259259522e-01,3.437037037037036780e-01
3.555555555555555691e-01,3.496296296296296235e-01,3.437037037037036780e-01
4.207407407407407485e-01,3.851851851851851860e-01,3.555555555555555691e-01
3.022222222222222254e-01,3.022222222222222254e-01,3.022222222222222254e-01
1.955555555555555658e-01,1.896296296296296202e-01,1.659259259259259212e-01
5.866666666666666696e-01,5.096296296296296546e-01,5.214814814814814348e-01
4.148148148148148029e-01,4.148148148148148029e-01,4.622222222222222010e-01
3.555555555555555691e-01,3.259259259259259522e-01,3.377777777777777879e-01
4.799999999999999822e-01,4.622222222222222010e-01,4.325925925925925841e-01
3.614814814814814592e-01,3.022222222222222254e-01,3.022222222222222254e-01
7.288888888888889195e-01,7.229629629629629184e-01,7.229629629629629184e-01
5.037037037037036535e-01,5.155555555555555447e-01,5.155555555555555447e-01
3.081481481481481710e-01,3.259259259259259522e-01,3.555555555555555691e-01
3.496296296296296235e-01,3.377777777777777879e-01,3.733333333333333504e-01
4.266666666666666941e-01,4.029629629629629672e-01,3.911111111111111316e-01
2.014814814814814836e-01,1.955555555555555658e-01,2.074074074074074014e-01
4.207407407407407485e-01,3.970370370370370217e-01,3.674074074074074048e-01
5.037037037037036535e-01,5.037037037037036535e-01,4.740740740740740922e-01
6.400000000000000133e-01,6.340740740740741233e-01,6.400000000000000133e-01
6.103703703703703409e-01,5.451851851851852171e-01,5.333333333333333259e-01
5.748148148148147785e-01,6.222222222222222321e-01,6.103703703703703409e-01
3.259259259259259522e-01,2.725925925925926085e-01,2.548148148148148273e-01
6.696296296296295747e-01,7.170370370370370283e-01,6.637037037037036846e-01
4.503703703703703654e-01,4.859259259259259278e-01,4.918518518518518734e-01
2.903703703703703898e-01,2.785185185185184986e-01,2.962962962962962798e-01
3.496296296296296235e-01,3.437037037037036780e-01,3.377777777777777879e-01
4.088888888888889128e-01,4.088888888888889128e-01,4.029629629629629672e-01
3.674074074074074048e-01,3.851851851851851860e-01,3.318518518518518423e-01
5.866666666666666696e-01,5.866666666666666696e-01,5.866666666666666696e-01
3.851851851851851860e-01,4.266666666666666941e-01,4.266666666666666941e-01
3.318518518518518423e-01,3.377777777777777879e-01,3.259259259259259522e-01
3.851851851851851860e-01,4.029629629629629672e-01,4.029629629629629672e-01
4.562962962962963109e-01,4.444444444444444198e-01,4.681481481481481466e-01
3.318518518518518423e-01,3.318518518518518423e-01,3.437037037037036780e-01
2.370370370370370461e-01,2.133333333333333470e-01,2.014814814814814836e-01
3.614814814814814592e-01,3.792592592592592404e-01,3.555555555555555691e-01
2.666666666666666630e-01,2.844444444444444442e-01,3.081481481481481710e-01
3.081481481481481710e-01,3.022222222222222254e-01,3.259259259259259522e-01
3.792592592592592404e-01,3.970370370370370217e-01,4.088888888888889128e-01
2.133333333333333470e-01,2.192592592592592649e-01,2.311111111111111005e-01
3.733333333333333504e-01,3.377777777777777879e-01,3.081481481481481710e-01
4.799999999999999822e-01,5.511111111111111072e-01,4.562962962962963109e-01
6.281481481481481222e-01,6.222222222222222321e-01,6.103703703703703409e-01
5.807407407407407796e-01,5.748148148148147785e-01,5.807407407407407796e-01
5.629629629629629983e-01,5.807407407407407796e-01,5.985185185185185608e-01
3.081481481481481710e-01,3.140740740740740611e-01,3.259259259259259522e-01
2.014814814814814836e-01,1.837037037037037024e-01,1.659259259259259212e-01
4.622222222222222010e-01,4.444444444444444198e-01,4.444444444444444198e-01
3.022222222222222254e-01,3.022222222222222254e-01,3.555555555555555691e-01
3.496296296296296235e-01,3.377777777777777879e-01,3.437037037037036780e-01
4.266666666666666941e-01,4.266666666666666941e-01,4.444444444444444198e-01
2.844444444444444442e-01,2.785185185185184986e-01,2.844444444444444442e-01
1.185185185185185230e-01,1.125925925925925913e-01,1.422222222222222221e-01
5.155555555555555447e-01,5.511111111111111072e-01,4.859259259259259278e-01
1.718518518518518390e-01,1.659259259259259212e-01,1.718518518518518390e-01
3.022222222222222254e-01,2.903703703703703898e-01,3.081481481481481710e-01
4.088888888888889128e-01,4.088888888888889128e-01,4.385185185185185297e-01
5.155555555555555447e-01,4.325925925925925841e-01,4.088888888888889128e-01
5.392592592592592160e-01,6.103703703703703409e-01,6.637037037037036846e-01
4.799999999999999822e-01,5.037037037037036535e-01,5.037037037037036535e-01
3.259259259259259522e-01,3.555555555555555691e-01,3.792592592592592404e-01
3.674074074074074048e-01,3.437037037037036780e-01,3.318518518518518423e-01
3.733333333333333504e-01,3.674074074074074048e-01,3.733333333333333504e-01
3.555555555555555691e-01,3.318518518518518423e-01,2.903703703703703898e-01
7.170370370370370283e-01,7.170370370370370283e-01,6.933333333333333570e-01
4.859259259259259278e-01,5.392592592592592160e-01,5.096296296296296546e-01
3.140740740740740611e-01,3.200000000000000067e-01,3.200000000000000067e-01
3.377777777777777879e-01,3.377777777777777879e-01,3.437037037037036780e-01
3.851851851851851860e-01,4.207407407407407485e-01,3.851851851851851860e-01
2.785185185185184986e-01,2.844444444444444442e-01,2.962962962962962798e-01
4.325925925925925841e-01,4.325925925925925841e-01,4.029629629629629672e-01
5.392592592592592160e-01,5.748148148148147785e-01,5.748148148148147785e-01
4.622222222222222010e-01,4.977777777777777635e-01,5.333333333333333259e-01
4.799999999999999822e-01,4.918518518518518734e-01,4.740740740740740922e-01
5.807407407407407796e-01,5.748148148148147785e-01,5.748148148148147785e-01
4.562962962962963109e-01,3.911111111111111316e-01,3.377777777777777879e-01
6.400000000000000133e-01,6.281481481481481222e-01,6.577777777777777946e-01
4.562962962962963109e-01,5.570370370370369972e-01,5.274074074074074359e-01
3.200000000000000067e-01,3.318518518518518423e-01,3.851851851851851860e-01
3.674074074074074048e-01,3.555555555555555691e-01,3.437037037037036780e-01
3.733333333333333504e-01,3.733333333333333504e-01,3.555555555555555691e-01
2.311111111111111005e-01,2.370370370370370461e-01,2.548148148148148273e-01
4.681481481481481466e-01,4.562962962962963109e-01,4.325925925925925841e-01
5.748148148148147785e-01,5.333333333333333259e-01,5.096296296296296546e-01
6.281481481481481222e-01,6.103703703703703409e-01,6.340740740740741233e-01
5.333333333333333259e-01,5.451851851851852171e-01,5.274074074074074359e-01
6.459259259259259034e-01,6.222222222222222321e-01,6.222222222222222321e-01
2.548148148148148273e-01,2.666666666666666630e-01,2.785185185185184986e-01
5.096296296296296546e-01,4.444444444444444198e-01,4.503703703703703654e-01
6.044444444444444509e-01,6.162962962962963420e-01,6.281481481481481222e-01
4.088888888888889128e-01,4.562962962962963109e-01,4.503703703703703654e-01
3.614814814814814592e-01,3.614814814814814592e-01,4.029629629629629672e-01
4.859259259259259278e-01,4.740740740740740922e-01,4.859259259259259278e-01
4.444444444444444198e-01,4.148148148148148029e-01,3.911111111111111316e-01
2.192592592592592649e-01,2.133333333333333470e-01,2.548148148148148273e-01
5.451851851851852171e-01,5.155555555555555447e-01,4.977777777777777635e-01
2.251851851851851827e-01,2.192592592592592649e-01,2.370370370370370461e-01
3.200000000000000067e-01,3.140740740740740611e-01,3.200000000000000067e-01
4.444444444444444198e-01,3.674074074074074048e-01,3.911111111111111316e-01
3.674074074074074048e-01,2.962962962962962798e-01,2.785185185185184986e-01
7.407407407407406996e-01,7.051851851851851372e-01,6.874074074074073559e-01
4.918518518518518734e-01,5.511111111111111072e-01,5.688888888888888884e-01
2.962962962962962798e-01,2.962962962962962798e-01,3.555555555555555691e-01
3.437037037037036780e-01,3.259259259259259522e-01,3.318518518518518423e-01
3.851851851851851860e-01,3.911111111111111316e-01,3.911111111111111316e-01
2.903703703703703898e-01,2.785185185185184986e-01,2.725925925925926085e-01
5.037037037037036535e-01,4.681481481481481466e-01,4.503703703703703654e-01
6.162962962962963420e-01,5.748148148148147785e-01,5.866666666666666696e-01
4.148148148148148029e-01,4.444444444444444198e-01,4.681481481481481466e-01
3.614814814814814592e-01,3.674074074074074048e-01,4.029629629629629672e-01
4.918518518518518734e-01,4.859259259259259278e-01,4.918518518518518734e-01
3.437037037037036780e-01,3.614814814814814592e-01,3.496296296296296235e-01
2.074074074074074014e-01,1.777777777777777846e-01,1.600000000000000033e-01
3.496296296296296235e-01,3.733333333333333504e-01,3.851851851851851860e-01
2.962962962962962798e-01,2.962962962962962798e-01,2.962962962962962798e-01
3.140740740740740611e-01,3.318518518518518423e-01,3.437037037037036780e-01
3.792592592592592404e-01,3.970370370370370217e-01,4.029629629629629672e-01
5.155555555555555447e-01,4.266666666666666941e-01,3.970370370370370217e-01
5.807407407407407796e-01,5.985185185185185608e-01,6.400000000000000133e-01
5.096296296296296546e-01,4.977777777777777635e-01,5.392592592592592160e-01
3.259259259259259522e-01,3.555555555555555691e-01,3.792592592592592404e-01
3.496296296296296235e-01,3.614814814814814592e-01,3.555555555555555691e-01
3.911111111111111316e-01,3.792592592592592404e-01,3.674074074074074048e-01
3.377777777777777879e-01,3.674074074074074048e-01,3.437037037037036780e-01
5.985185185185185608e-01,5.985185185185185608e-01,6.400000000000000133e-01
4.503703703703703654e-01,4.444444444444444198e-01,4.918518518518518734e-01
3.140740740740740611e-01,2.903703703703703898e-01,3.259259259259259522e-01
3.377777777777777879e-01,3.674074074074074048e-01,3.555555555555555691e-01
4.385185185185185297e-01,4.562962962962963109e-01,4.207407407407407485e-01
2.903703703703703898e-01,2.844444444444444442e-01,2.962962962962962798e-01
4.799999999999999822e-01,4.622222222222222010e-01,4.325925925925925841e-01
5.985185185185185608e-01,5.748148148148147785e-01,5.748148148148147785e-01
4.207407407407407485e-01,4.385185185185185297e-01,4.562962962962963109e-01
3.496296296296296235e-01,3.555555555555555691e-01,4.029629629629629672e-01
4.740740740740740922e-01,4.622222222222222010e-01,4.622222222222222010e-01
3.318518518518518423e-01,3.081481481481481710e-01,3.259259259259259522e-01
7.051851851851851372e-01,7.288888888888889195e-01,6.637037037037036846e-01
4.622222222222222010e-01,4.859259259259259278e-01,4.799999999999999822e-01
2.548148148148148273e-01,2.607407407407407174e-01,2.962962962962962798e-01
3.792592592592592404e-01,3.792592592592592404e-01,3.496296296296296235e-01
4.444444444444444198e-01,4.503703703703703654e-01,4.325925925925925841e-01
2.962962962962962798e-01,2.962962962962962798e-01,3.377777777777777879e-01
6.400000000000000133e-01,6.281481481481481222e-01,6.518518518518519045e-01
4.503703703703703654e-01,4.681481481481481466e-01,4.799999999999999822e-01
2.785185185185184986e-01,2.607407407407407174e-01,2.903703703703703898e-01
3.496296296296296235e-01,3.733333333333333504e-01,3.733333333333333504e-01
4.503703703703703654e-01,4.385185185185185297e-01,4.325925925925925841e-01
3.733333333333333504e-01,3.614814814814814592e-01,3.200000000000000067e-01
5.925925925925925597e-01,5.807407407407407796e-01,5.688888888888888884e-01
3.851851851851851860e-01,4.029629629629629672e-01,3.970370370370370217e-01
3.259259259259259522e-01,3.496296296296296235e-01,3.851851851851851860e-01
4.088888888888889128e-01,3.970370370370370217e-01,3.792592592592592404e-01
4.799999999999999822e-01,4.444444444444444198e-01,4.385185185185185297e-01
2.903703703703703898e-01,2.903703703703703898e-01,2.844444444444444442e-01
4.918518518518518734e-01,4.681481481481481466e-01,4.503703703703703654e-01
6.103703703703703409e-01,5.629629629629629983e-01,5.629629629629629983e-01
4.385185185185185297e-01,4.385185185185185297e-01,4.562962962962963109e-01
3.733333333333333504e-01,4.088888888888889128e-01,3.970370370370370217e-01
4.918518518518518734e-01,5.155555555555555447e-01,4.977777777777777635e-01
3.496296296296296235e-01,3.377777777777777879e-01,3.318518518518518423e-01
2.014814814814814836e-01,1.955555555555555658e-01,1.837037037037037024e-01
3.318518518518518423e-01,3.259259259259259522e-01,3.733333333333333504e-01
3.081481481481481710e-01,2.962962962962962798e-01,3.022222222222222254e-01
3.614814814814814592e-01,3.259259259259259522e-01,3.555555555555555691e-01
4.148148148148148029e-01,4.325925925925925841e-01,4.207407407407407485e-01
4.385185185185185297e-01,4.029629629629629672e-01,3.496296296296296235e-01
6.814814814814814659e-01,7.111111111111111382e-01,6.874074074074073559e-01
4.799999999999999822e-01,5.037037037037036535e-01,5.451851851851852171e-01
3.022222222222222254e-01,3.140740740740740611e-01,3.733333333333333504e-01
3.496296296296296235e-01,3.496296296296296235e-01,3.437037037037036780e-01
3.970370370370370217e-01,3.851851851851851860e-01,4.148148148148148029e-01
3.792592592592592404e-01,3.733333333333333504e-01,3.733333333333333504e-01
2.785185185185184986e-01,2.607407407407407174e-01,2.370370370370370461e-01
3.081481481481481710e-01,3.437037037037036780e-01,3.496296296296296235e-01
3.022222222222222254e-01,3.140740740740740611e-01,3.318518518518518423e-01
3.200000000000000067e-01,3.733333333333333504e-01,3.437037037037036780e-01
3.911111111111111316e-01,4.444444444444444198e-01,3.911111111111111316e-01
3.140740740740740611e-01,3.200000000000000067e-01,3.259259259259259522e-01
2.192592592592592649e-01,1.896296296296296202e-01,1.837037037037037024e-01
2.962962962962962798e-01,3.377777777777777879e-01,3.555555555555555691e-01
2.962962962962962798e-01,2.844444444444444442e-01,2.785185185185184986e-01
3.140740740740740611e-01,3.200000000000000067e-01,3.555555555555555691e-01
3.792592592592592404e-01,3.792592592592592404e-01,3.674074074074074048e-01
2.844444444444444442e-01,3.022222222222222254e-01,3.140740740740740611e-01
4.562962962962963109e-01,4.207407407407407485e-01,4.148148148148148029e-01
5.748148148148147785e-01,5.866666666666666696e-01,5.333333333333333259e-01
6.637037037037036846e-01,6.281481481481481222e-01,6.340740740740741233e-01
5.511111111111111072e-01,5.274074074074074359e-01,5.096296296296296546e-01
6.162962962962963420e-01,6.044444444444444509e-01,5.925925925925925597e-01
2.133333333333333470e-01,1.955555555555555658e-01,2.311111111111111005e-01
3.496296296296296235e-01,3.437037037037036780e-01,3.022222222222222254e-01
5.333333333333333259e-01,5.392592592592592160e-01,4.325925925925925841e-01
5.392592592592592160e-01,5.392592592592592160e-01,4.740740740740740922e-01
5.096296296296296546e-01,5.451851851851852171e-01,5.511111111111111072e-01
5.629629629629629983e-01,5.688888888888888884e-01,5.511111111111111072e-01
3.437037037037036780e-01,3.496296296296296235e-01,3.377777777777777879e-01
2.311111111111111005e-01,2.074074074074074014e-01,1.955555555555555658e-01
3.259259259259259522e-01,3.200000000000000067e-01,3.614814814814814592e-01
2.785185185185184986e-01,3.022222222222222254e-01,2.844444444444444442e-01
3.022222222222222254e-01,3.140740740740740611e-01,3.496296296296296235e-01
3.674074074074074048e-01,3.792592592592592404e-01,3.970370370370370217e-01
3.022222222222222254e-01,2.903703703703703898e-01,2.903703703703703898e-01
4.325925925925925841e-01,4.088888888888889128e-01,4.148148148148148029e-01
5.511111111111111072e-01,5.451851851851852171e-01,4.918518518518518734e-01
6.518518518518519045e-01,6.103703703703703409e-01,6.400000000000000133e-01
5.037037037037036535e-01,5.155555555555555447e-01,5.451851851851852171e-01
5.570370370370369972e-01,6.400000000000000133e-01,6.044444444444444509e-01
2.903703703703703898e-01,2.785185185185184986e-01,2.844444444444444442e-01
4.444444444444444198e-01,4.681481481481481466e-01,4.325925925925925841e-01
5.274074074074074359e-01,5.274074074074074359e-01,5.214814814814814348e-01
5.748148148148147785e-01,5.451851851851852171e-01,5.866666666666666696e-01
5.451851851851852171e-01,5.274074074074074359e-01,4.977777777777777635e-01
6.162962962962963420e-01,5.748148148148147785e-01,5.570370370370369972e-01
3.733333333333333504e-01,3.259259259259259522e-01,3.733333333333333504e-01
5.866666666666666696e-01,5.985185185185185608e-01,5.807407407407407796e-01
3.851851851851851860e-01,4.088888888888889128e-01,4.207407407407407485e-01
3.259259259259259522e-01,3.200000000000000067e-01,3.555555555555555691e-01
3.911111111111111316e-01,3.851851851851851860e-01,3.911111111111111316e-01
4.740740740740740922e-01,4.622222222222222010e-01,4.562962962962963109e-01
4.562962962962963109e-01,4.266666666666666941e-01,4.444444444444444198e-01
3.614814814814814592e-01,3.674074074074074048e-01,3.851851851851851860e-01
4.385185185185185297e-01,4.088888888888889128e-01,4.503703703703703654e-01
2.903703703703703898e-01,3.259259259259259522e-01,3.674074074074074048e-01
3.496296296296296235e-01,3.614814814814814592e-01,4.207407407407407485e-01
4.029629629629629672e-01,3.970370370370370217e-01,4.385185185185185297e-01
2.903703703703703898e-01,2.844444444444444442e-01,2.725925925925926085e-01
4.622222222222222010e-01,4.562962962962963109e-01,4.029629629629629672e-01
6.103703703703703409e-01,5.866666666666666696e-01,5.688888888888888884e-01
4.088888888888889128e-01,4.088888888888889128e-01,4.562962962962963109e-01
3.496296296296296235e-01,3.674074074074074048e-01,4.029629629629629672e-01
4.266666666666666941e-01,4.740740740740740922e-01,5.096296296296296546e-01
3.792592592592592404e-01,3.555555555555555691e-01,3.555555555555555691e-01
2.488888888888888817e-01,2.370370370370370461e-01,2.192592592592592649e-01
3.200000000000000067e-01,3.733333333333333504e-01,3.911111111111111316e-01
2.844444444444444442e-01,3.200000000000000067e-01,3.259259259259259522e-01
3.022222222222222254e-01,3.437037037037036780e-01,3.614814814814814592e-01
3.970370370370370217e-01,4.266666666666666941e-01,4.266666666666666941e-01
2.844444444444444442e-01,2.962962962962962798e-01,2.844444444444444442e-01
4.562962962962963109e-01,4.385185185185185297e-01,4.325925925925925841e-01
5.451851851851852171e-01,5.096296296296296546e-01,5.037037037037036535e-01
6.281481481481481222e-01,5.866666666666666696e-01,6.222222222222222321e-01
5.333333333333333259e-01,5.570370370370369972e-01,5.392592592592592160e-01
5.866666666666666696e-01,5.748148148148147785e-01,6.222222222222222321e-01
3.437037037037036780e-01,3.318518518518518423e-01,3.496296296296296235e-01
1.540740740740740855e-01,1.303703703703703587e-01,1.422222222222222221e-01
4.799999999999999822e-01,4.799999999999999822e-01,4.859259259259259278e-01
3.614814814814814592e-01,4.148148148148148029e-01,4.088888888888889128e-01
3.555555555555555691e-01,3.437037037037036780e-01,3.437037037037036780e-01
4.266666666666666941e-01,4.562962962962963109e-01,4.681481481481481466e-01
3.259259259259259522e-01,3.140740740740740611e-01,3.022222222222222254e-01
1.244444444444444409e-01,1.303703703703703587e-01,1.481481481481481399e-01
5.333333333333333259e-01,5.274074074074074359e-01,5.214814814814814348e-01
1.659259259259259212e-01,1.955555555555555658e-01,1.777777777777777846e-01
2.785185185185184986e-01,2.844444444444444442e-01,2.548148148148148273e-01
3.851851851851851860e-01,4.088888888888889128e-01,4.325925925925925841e-01
4.148148148148148029e-01,3.733333333333333504e-01,3.614814814814814592e-01
6.696296296296295747e-01,6.577777777777777946e-01,7.170370370370370283e-01
4.740740740740740922e-01,4.740740740740740922e-01,5.214814814814814348e-01
3.259259259259259522e-01,3.259259259259259522e-01,3.200000000000000067e-01
3.733333333333333504e-01,3.614814814814814592e-01,3.614814814814814592e-01
3.614814814814814592e-01,3.555555555555555691e-01,3.555555555555555691e-01
3.496296296296296235e-01,3.437037037037036780e-01,3.792592592592592404e-01
3.792592592592592404e-01,3.614814814814814592e-01,3.851851851851851860e-01
3.437037037037036780e-01,3.259259259259259522e-01,3.437037037037036780e-01
3.614814814814814592e-01,3.614814814814814592e-01,3.437037037037036780e-01
2.844444444444444442e-01,3.022222222222222254e-01,2.903703703703703898e-01
2.429629629629629639e-01,2.429629629629629639e-01,2.429629629629629639e-01
3.437037037037036780e-01,3.792592592592592404e-01,3.496296296296296235e-01
3.792592592592592404e-01,3.792592592592592404e-01,3.733333333333333504e-01
3.733333333333333504e-01,3.733333333333333504e-01,3.614814814814814592e-01
3.496296296296296235e-01,3.496296296296296235e-01,3.674074074074074048e-01
3.140740740740740611e-01,2.785185185185184986e-01,2.903703703703703898e-01
1.896296296296296202e-01,1.837037037037037024e-01,1.896296296296296202e-01
3.970370370370370217e-01,4.029629629629629672e-01,4.029629629629629672e-01
4.029629629629629672e-01,4.266666666666666941e-01,4.325925925925925841e-01
3.851851851851851860e-01,3.674074074074074048e-01,3.555555555555555691e-01
3.733333333333333504e-01,3.792592592592592404e-01,3.851851851851851860e-01
3.200000000000000067e-01,3.377777777777777879e-01,3.318518518518518423e-01
2.548148148148148273e-01,2.666666666666666630e-01,2.429629629629629639e-01
4.799999999999999822e-01,4.799999999999999822e-01,5.037037037037036535e-01
6.162962962962963420e-01,5.925925925925925597e-01,5.037037037037036535e-01
5.570370370370369972e-01,5.807407407407407796e-01,5.629629629629629983e-01
6.044444444444444509e-01,5.748148148148147785e-01,5.451851851851852171e-01
5.451851851851852171e-01,5.629629629629629983e-01,5.925925925925925597e-01
6.518518518518519045e-01,6.103703703703703409e-01,6.340740740740741233e-01
5.274074074074074359e-01,5.570370370370369972e-01,5.570370370370369972e-01
5.333333333333333259e-01,5.392592592592592160e-01,5.511111111111111072e-01
5.214814814814814348e-01,5.274074074074074359e-01,5.392592592592592160e-01
6.222222222222222321e-01,5.570370370370369972e-01,5.096296296296296546e-01
6.814814814814814659e-01,6.340740740740741233e-01,6.518518518518519045e-01
6.281481481481481222e-01,6.281481481481481222e-01,6.637037037037036846e-01
3.437037037037036780e-01,4.029629629629629672e-01,4.029629629629629672e-01
1.600000000000000033e-01,1.659259259259259212e-01,1.540740740740740855e-01
1.777777777777777846e-01,1.777777777777777846e-01,1.777777777777777846e-01
5.274074074074074359e-01,5.037037037037036535e-01,4.977777777777777635e-01
1.837037037037037024e-01,1.777777777777777846e-01,1.777777777777777846e-01
3.377777777777777879e-01,3.792592592592592404e-01,3.555555555555555691e-01
2.311111111111111005e-01,2.429629629629629639e-01,2.370370370370370461e-01
2.429629629629629639e-01,2.429629629629629639e-01,2.488888888888888817e-01
